"","Project.Plot","Plant_tag","DBH_mm","Height_m","Veg_Type","ID","Status","Distance_km"
"5189","DF_6B","6694",17.7,1.8,"Sapling","Picnobotria nitida","Defaunated",23.839
"5190","DF_6B","6835",385,17,"Tree","Dacryodes buettneri","Defaunated",23.839
"5191","DF_6B","8462",13.9,1.6,"Sapling","Greenwayodendron suaveolens","Defaunated",23.839
"5192","DF_6B","8462",13.9,1.6,"Sapling","Greenwayodendron suaveolens","Defaunated",23.839
"5193","DF_6B","8464",44.4,6,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5194","DF_6B","5994",14.3,1.6,"Sapling","Scorodophloeus zenkeri","Defaunated",23.839
"5195","DF_6B","5995",14.3,1.7,"Sapling","Trichilia sp 1","Defaunated",23.839
"5196","DF_6B","6001",33.8,3.6,"Tree","Lassianthera africana","Defaunated",23.839
"5197","DF_6B","6003",12.5,1.5,"Sapling","Homalium deweverei","Defaunated",23.839
"5198","DF_6B","6003",111,3.9,"Tree","Homalium deweverei","Defaunated",23.839
"5199","DF_6B","6011",14.4,2.8,"Tree","Chnestis urens","Defaunated",23.839
"5200","DF_6B","6013",16.8,2.1,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5201","DF_6B","6014",14.5,2,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5202","DF_6B","6019",9.5,1.9,"Sapling","Trichilia sp 1","Defaunated",23.839
"5203","DF_6B","6801",145,10,"Tree","Greenwayodendron suaveolens","Defaunated",23.839
"5204","DF_6B","6802",57,8,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5205","DF_6B","6833",89,7,"Tree","Sorendea gabonensis","Defaunated",23.839
"5206","DF_6B","5819",24,4,"Tree","Lassianthera africana","Defaunated",23.839
"5207","DF_6B","5821",75,5,"Tree","Lassianthera africana","Defaunated",23.839
"5208","DF_6B","5827",38,3.6,"Tree","Lassianthera africana","Defaunated",23.839
"5209","DF_6B","5838",25.5,5,"Tree","Trichilia sp 1","Defaunated",23.839
"5210","DF_6B","5842",21.8,3,"Tree","Campylospermum duparquetianum","Defaunated",23.839
"5211","DF_6B","5843",27.6,3.5,"Tree","Sorendea gabonensis","Defaunated",23.839
"5212","DF_6B","6527",44,6,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5213","DF_6B","6528",223,30,"Tree","Greenwayodendron suaveolens","Defaunated",23.839
"5214","DF_6B","5751",26.7,4,"Tree","Sorendea gabonensis","Defaunated",23.839
"5215","DF_6B","5752",19.5,1.5,"Sapling","Trichilia sp 1","Defaunated",23.839
"5216","DF_6B","5753",17.9,1.6,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5217","DF_6B","5757",68,4.8,"Tree","Lassianthera africana","Defaunated",23.839
"5218","DF_6B","5758",12.8,1.6,"Sapling","Sorendea gabonensis","Defaunated",23.839
"5219","DF_6B","5780",9.8,1.8,"Sapling","Lassianthera africana","Defaunated",23.839
"5220","DF_6B","8468",20.4,4.8,"Tree","Lassianthera africana","Defaunated",23.839
"5221","DF_6B","8887",65,6,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5222","DF_6B","5120",24,2.63,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5223","DF_6B","5140",23.6,3.88,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5224","DF_6B","5140",23.6,3.88,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5225","DF_6B","5142",10.3,1.8,"Sapling","Trichilia sp 1","Defaunated",23.839
"5226","DF_6B","5156",12.1,1.8,"Sapling","Scorodophloeus zenkeri","Defaunated",23.839
"5227","DF_6B","6492",20.1,4,"Tree","Sorendea gabonensis","Defaunated",23.839
"5228","DF_6B","6558",13,1.5,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5229","DF_6B","8882",27.4,4.5,"Tree","Greenwayodendron suaveolens","Defaunated",23.839
"5230","DF_6B","8884",45.1,6,"Tree","Lassianthera africana","Defaunated",23.839
"5231","DF_6B","8885",60,6,"Tree","Dialium dinklagei","Defaunated",23.839
"5232","DF_6B","8886",145,12,"Tree","Dialium angolense","Defaunated",23.839
"5233","DF_6B","4185",14.7,1.6,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5234","DF_6B","4392",24.4,2.8,"Tree","Lassianthera africana","Defaunated",23.839
"5235","DF_6B","4901",17.8,1.6,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5236","DF_6B","4902",80,5,"Tree","Lassianthera africana","Defaunated",23.839
"5237","DF_6B","4904",19.8,1.8,"Sapling","Diospyros sp 5","Defaunated",23.839
"5238","DF_6B","4905",11.5,1.6,"Sapling","Hugonia sp 1","Defaunated",23.839
"5239","DF_6B","4906",37.7,4,"Tree","Lassianthera africana","Defaunated",23.839
"5240","DF_6B","4909",12.5,1.6,"Sapling","Connaraceae sp 1","Defaunated",23.839
"5241","DF_6B","4916",15.7,3.3,"Tree","Dialium sp 1","Defaunated",23.839
"5242","DF_6B","5153",41.6,3.6,"Tree","Lassianthera africana","Defaunated",23.839
"5243","DF_6B","6557",49.7,6,"Tree","Lassianthera africana","Defaunated",23.839
"5244","DF_6B","6559",57,10,"Tree","Diospyros zenkeri","Defaunated",23.839
"5245","DF_6B","8107",20.9,2.8,"Tree","Lassianthera africana","Defaunated",23.839
"5246","DF_6B","8110",17.7,2.9,"Tree","Lassianthera africana","Defaunated",23.839
"5247","DF_6B","8111",27.2,2.8,"Tree","Synsepalum longifolia","Defaunated",23.839
"5248","DF_6B","8113",14.7,2,"Tree","Campylospermum dybowskii","Defaunated",23.839
"5249","DF_6B","8114",10.4,1.5,"Sapling","Alchornea floribunda","Defaunated",23.839
"5250","DF_6B","8123",12.8,2.4,"Tree","Garcinia sp 2","Defaunated",23.839
"5251","DF_6B","8125",22.6,4,"Tree","Rubiaceae sp 11","Defaunated",23.839
"5252","DF_6B","8126",30.5,3.3,"Tree","Lassianthera africana","Defaunated",23.839
"5253","DF_6B","8127",12.3,3.1,"Tree","Lassianthera africana","Defaunated",23.839
"5254","DF_6B","8132",12.8,1.9,"Sapling","Panda oleosa","Defaunated",23.839
"5255","DF_6B","8136",14.5,1.6,"Sapling","Guarea sp 1","Defaunated",23.839
"5256","DF_6B","8138",25.3,3.9,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5257","DF_6B","4390",10.9,1.8,"Sapling","Thomandersia congolana","Defaunated",23.839
"5258","DF_6B","4391",14.3,2.3,"Tree","Calpocalyx dinklagei","Defaunated",23.839
"5259","DF_6B","4394",36,4,"Tree","Lassianthera africana","Defaunated",23.839
"5260","DF_6B","4395",14.5,2.4,"Tree","Campylospermum duparquetianum","Defaunated",23.839
"5261","DF_6B","4526",21,2.7,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5262","DF_6B","4526",21,2.7,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5263","DF_6B","5497",132,16,"Tree","Diogoa zenkeri","Defaunated",23.839
"5264","DF_6B","4517",7.7,1.5,"Sapling","Alchornea floribunda","Defaunated",23.839
"5265","DF_6B","4523",10.4,1.6,"Sapling","Lassianthera africana","Defaunated",23.839
"5266","DF_6B","4527",12.7,2.5,"Tree","Hugonia micans","Defaunated",23.839
"5267","DF_6B","4528",19.7,3.9,"Tree","Sorendea gabonensis","Defaunated",23.839
"5268","DF_6B","4529",17.8,1.8,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5269","DF_6B","4530",15.8,2.8,"Tree","Dialium angolense","Defaunated",23.839
"5270","DF_6B","4532",45.7,6,"Tree","Lassianthera africana","Defaunated",23.839
"5271","DF_6B","4534",11.8,1.8,"Sapling","Sorendea gabonensis","Defaunated",23.839
"5272","DF_6B","4535",12.8,2.1,"Tree","Eriocoelum sp 1","Defaunated",23.839
"5273","DF_6B","4537",23.7,4.1,"Tree","Sorendea gabonensis","Defaunated",23.839
"5274","DF_6B","6874",15.7,1.5,"Sapling","Sorendea gabonensis","Defaunated",23.839
"5275","DF_6B","6876",55,8,"Tree","Coula edulis","Defaunated",23.839
"5276","DF_6B","6877",45.9,8,"Tree","Diospyros dendo","Defaunated",23.839
"5277","DF_6B","6878",262,20,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5278","DF_6B","6879",58,10,"Tree","Coula edulis","Defaunated",23.839
"5279","DF_6B","6880",242,15,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5280","DF_6B","6881",36.6,6,"Tree","Diospyros sp 5","Defaunated",23.839
"5281","DF_6B","6203",29.4,4,"Tree","Diospyros sp 5","Defaunated",23.839
"5282","DF_6B","6211",13,2,"Tree","Lassianthera africana","Defaunated",23.839
"5283","DF_6B","6214",14,2.16,"Tree","Campylospermum dybowskii","Defaunated",23.839
"5284","DF_6B","6235",26.8,3.18,"Tree","Calpocalyx dinklagei","Defaunated",23.839
"5285","DF_6B","6252",18.8,2.5,"Tree","Lassianthera africana","Defaunated",23.839
"5286","DF_6B","6291",25.9,2.6,"Tree","Homalium sp 2","Defaunated",23.839
"5287","DF_6B","6530",37.7,5.5,"Tree","Diospyros sp 5","Defaunated",23.839
"5288","DF_6B","6531",25.9,4.4,"Tree","Greenwayodendron suaveolens","Defaunated",23.839
"5289","DF_6B","6532",27,3.6,"Tree","Lassianthera africana","Defaunated",23.839
"5290","DF_6B","6541",19.6,4.1,"Tree","Sorendea gabonensis","Defaunated",23.839
"5291","DF_6B","6836",12,1.9,"Sapling","Campylospermum dybowskii","Defaunated",23.839
"5292","DF_6B","6836",12,1.9,"Sapling","Campylospermum duparquetianum","Defaunated",23.839
"5293","DF_6B","4684",13.5,2.5,"Tree","Homalium letesti","Defaunated",23.839
"5294","DF_6B","4685",69,10,"Tree","Grewia coriacea","Defaunated",23.839
"5295","DF_6B","4689",19.5,2,"Tree","Trichoscypha abut","Defaunated",23.839
"5296","DF_6B","6628",14.8,1.7,"Sapling","Scorodophloeus zenkeri","Defaunated",23.839
"5297","DF_6B","6698",9.9,1.6,"Sapling","Salacia sp 1","Defaunated",23.839
"5298","DF_6B","6837",39.7,6,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5299","DF_6B","6838",43.7,8,"Tree","Sorendea gabonensis","Defaunated",23.839
"5300","DF_6B","6839",40.7,4.5,"Tree","Lassianthera africana","Defaunated",23.839
"5301","DF_6B","6841",235,15,"Tree","Grewia coriacea","Defaunated",23.839
"5302","DF_6B","8463",11.7,1.5,"Sapling","Scorodophloeus zenkeri","Defaunated",23.839
"5303","DF_6B","6022",11.6,1.7,"Sapling","Lassianthera africana","Defaunated",23.839
"5304","DF_6B","6023",12.4,1.7,"Sapling","Scorodophloeus zenkeri","Defaunated",23.839
"5305","DF_6B","6024",11.3,1.9,"Sapling","Scorodophloeus zenkeri","Defaunated",23.839
"5306","DF_6B","6025",10.4,1.8,"Sapling","Dicranolepis soyauxii","Defaunated",23.839
"5307","DF_6B","6025",10.4,1.8,"Sapling","Scorodophloeus zenkeri","Defaunated",23.839
"5308","DF_6B","6026",44.6,3.3,"Tree","Lassianthera africana","Defaunated",23.839
"5309","DF_6B","6030",43.3,3.9,"Tree","Lassianthera africana","Defaunated",23.839
"5310","DF_6B","6301",58,3.64,"Tree","Lassianthera africana","Defaunated",23.839
"5311","DF_6B","6305",16,1.6,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5312","DF_6B","6308",16.9,2.9,"Tree","Homalium letesti","Defaunated",23.839
"5313","DF_6B","6310",75,5,"Tree","Lassianthera africana","Defaunated",23.839
"5314","DF_6B","6311",23.9,4,"Tree","Lassianthera africana","Defaunated",23.839
"5315","DF_6B","6512",49,6,"Tree","Chytranthus sp 2","Defaunated",23.839
"5316","DF_6B","6513",244,30,"Tree","Dialium dinklagei","Defaunated",23.839
"5317","DF_6B","5766",4.9,1.5,"Sapling","Campylospermum dybowskii","Defaunated",23.839
"5318","DF_6B","5769",14.8,2.1,"Tree","Campylospermum dybowskii","Defaunated",23.839
"5319","DF_6B","5769",14.8,2.1,"Tree","Greenwayodendron suaveolens","Defaunated",23.839
"5320","DF_6B","5771",11.4,3,"Tree","Synsepalum longifolia","Defaunated",23.839
"5321","DF_6B","5772",22.4,1.9,"Sapling","Lassianthera africana","Defaunated",23.839
"5322","DF_6B","5773",75,2.5,"Tree","Dialium bipendense","Defaunated",23.839
"5323","DF_6B","5774",11,4.2,"Tree","Lassianthera africana","Defaunated",23.839
"5324","DF_6B","5775",37.7,7,"Tree","Chytranthus talbotii","Defaunated",23.839
"5325","DF_6B","6516",53,10,"Tree","Chytranthus sp 2","Defaunated",23.839
"5326","DF_6B","6516",53,10,"Tree","Chytranthus talbotii","Defaunated",23.839
"5327","DF_6B","6777",84,4.6,"Tree","Agellae sp 1","Defaunated",23.839
"5328","DF_6B","8888",39.9,7,"Tree","Sorendea gabonensis","Defaunated",23.839
"5329","DF_6B","5118",16.5,2,"Tree","Milettia sp 3","Defaunated",23.839
"5330","DF_6B","5119",31.6,2,"Tree","Lassianthera africana","Defaunated",23.839
"5331","DF_6B","5124",17.2,1.6,"Sapling","Bredelia sp 1","Defaunated",23.839
"5332","DF_6B","5134",20,1.7,"Sapling","Alchornea floribunda","Defaunated",23.839
"5333","DF_6B","5136",9.1,1.85,"Sapling","Alchornea floribunda","Defaunated",23.839
"5334","DF_6B","5136",9.1,1.85,"Sapling","Greenwayodendron gabonensis","Defaunated",23.839
"5335","DF_6B","5148",12.3,1.5,"Sapling","Alchornea floribunda","Defaunated",23.839
"5336","DF_6B","5154",10.9,1.8,"Sapling","Alchornea floribunda","Defaunated",23.839
"5337","DF_6B","5155",13.7,2,"Tree","Garcinia smeathmanni","Defaunated",23.839
"5338","DF_6B","5157",21.4,1.8,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5339","DF_6B","5158",10,2.9,"Tree","Alchornea floribunda","Defaunated",23.839
"5340","DF_6B","5166",12.6,1.7,"Sapling","Alchornea floribunda","Defaunated",23.839
"5341","DF_6B","8852",12.2,1.5,"Sapling","Lassianthera africana","Defaunated",23.839
"5342","DF_6B","8853",13,1.6,"Sapling","Alchornea floribunda","Defaunated",23.839
"5343","DF_6B","8854",9.3,1.9,"Sapling","Alchornea floribunda","Defaunated",23.839
"5344","DF_6B","8880",11,1.9,"Sapling","Alchornea floribunda","Defaunated",23.839
"5345","DF_6B","8880",11,1.9,"Sapling","Dialium bipendense","Defaunated",23.839
"5346","DF_6B","4561",120,10,"Tree","Scotellia klainiana","Defaunated",23.839
"5347","DF_6B","4911",38.8,5,"Tree","Lassianthera africana","Defaunated",23.839
"5348","DF_6B","4911",38.8,5,"Tree","Lassianthera africana","Defaunated",23.839
"5349","DF_6B","4943",70,4.6,"Tree","Meliaceae sp 1","Defaunated",23.839
"5350","DF_6B","4943",12.7,1.6,"Sapling","Meliaceae sp 1","Defaunated",23.839
"5351","DF_6B","4945",190,3,"Tree","Diospyros sp 4","Defaunated",23.839
"5352","DF_6B","4947",17.7,4.2,"Tree","Dialium angolense","Defaunated",23.839
"5353","DF_6B","4965",16.4,2.8,"Tree","Thomandersia congolana","Defaunated",23.839
"5354","DF_6B","3705",23.6,6,"Tree","Sorendea gabonensis","Defaunated",23.839
"5355","DF_6B","6560",139,10,"Tree","Dialium angolense","Defaunated",23.839
"5356","DF_6B","6561",54,6,"Tree","Lassianthera africana","Defaunated",23.839
"5357","DF_6B","8144",11.4,1.8,"Sapling","Scorodophloeus zenkeri","Defaunated",23.839
"5358","DF_6B","8145",22.4,3.1,"Tree","Diospyros sp 5","Defaunated",23.839
"5359","DF_6B","8147",12.9,1.5,"Sapling","Microdesmis zenkeri","Defaunated",23.839
"5360","DF_6B","8149",13.7,1.7,"Sapling","Scorodophloeus zenkeri","Defaunated",23.839
"5361","DF_6B","8150",28.9,8,"Tree","Sorendea gabonensis","Defaunated",23.839
"5362","DF_6B","8151",15.9,2.8,"Tree","Lassianthera africana","Defaunated",23.839
"5363","DF_6B","8152",40.2,7,"Tree","Lassianthera africana","Defaunated",23.839
"5364","DF_6B","8153",42.4,3.9,"Tree","Lassianthera africana","Defaunated",23.839
"5365","DF_6B","8155",13.6,2.1,"Tree","Alchornea floribunda","Defaunated",23.839
"5366","DF_6B","8157",13.6,1.5,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5367","DF_6B","4349",21.7,3,"Tree","Dialium angolense","Defaunated",23.839
"5368","DF_6B","4350",31,3.2,"Tree","Lassianthera africana","Defaunated",23.839
"5369","DF_6B","4355",44.5,5,"Tree","Lassianthera africana","Defaunated",23.839
"5370","DF_6B","4356",24.3,3.6,"Tree","Diospyros sp 21","Defaunated",23.839
"5371","DF_6B","4359",45.9,4,"Tree","Lassianthera africana","Defaunated",23.839
"5372","DF_6B","4396",17.6,2.9,"Tree","Dialium angolense","Defaunated",23.839
"5373","DF_6B","4398",20,3.1,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5374","DF_6B","5488",494,25,"Tree","Coelocaryon preussii","Defaunated",23.839
"5375","DF_6B","5494",760,40,"Tree","Distemonanthus benthamianus","Defaunated",23.839
"5376","DF_6B","4533",22,1.56,"Sapling","Dichapetalum sp 2","Defaunated",23.839
"5377","DF_6B","4538",16.7,2.32,"Tree","Dialium bipendense","Defaunated",23.839
"5378","DF_6B","4540",23.2,2.38,"Tree","Lassianthera africana","Defaunated",23.839
"5379","DF_6B","6089",36.8,3.03,"Tree","Chytranthus sp 2","Defaunated",23.839
"5380","DF_6B","6292",22.4,2.1,"Tree","Garcinia smeathmanni","Defaunated",23.839
"5381","DF_6B","6349",13.4,3.1,"Tree","Agellae paradoxa","Defaunated",23.839
"5382","DF_6B","6602",509,19,"Tree","Trichilia pureanum","Defaunated",23.839
"5383","DF_6B","6612",4.1,2.07,"Tree","Holmania denquelmaniana","Defaunated",23.839
"5384","DF_6B","BL60",6,1.5,"Sapling","Alchornea floribunda","Defaunated",23.839
"5385","DF_6B","4681",19.3,2.67,"Tree","Sorendea gabonensis","Defaunated",23.839
"5386","DF_6B","4681",19.3,2.67,"Tree","Sorendea gabonensis","Defaunated",23.839
"5387","DF_6B","6207",12,3.1,"Tree","Agellae paradoxa","Defaunated",23.839
"5388","DF_6B","6215",30,4.5,"Tree","Lassianthera africana","Defaunated",23.839
"5389","DF_6B","6231",10,1.67,"Sapling","Plagiostyles africana","Defaunated",23.839
"5390","DF_6B","6232",45.1,4.1,"Tree","Lassianthera africana","Defaunated",23.839
"5391","DF_6B","6233",13.5,2,"Tree","Sorendea gabonensis","Defaunated",23.839
"5392","DF_6B","6234",16.6,3.5,"Tree","Lassianthera africana","Defaunated",23.839
"5393","DF_6B","6533",145,17,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5394","DF_6B","6539",915,30,"Tree","Pentaclethra eetveldeana","Defaunated",23.839
"5395","DF_6B","4676",15.4,2.7,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5396","DF_6B","4677",48.5,4.1,"Tree","Lassianthera africana","Defaunated",23.839
"5397","DF_6B","4678",16.5,3.1,"Tree","Campylospermum dybowskii","Defaunated",23.839
"5398","DF_6B","6845",650,20,"Tree","Panda oleosa","Defaunated",23.839
"5399","DF_6B","6031",17.5,1.9,"Sapling","Sapotaceae undetermined","Defaunated",23.839
"5400","DF_6B","6032",19.5,3.1,"Tree","Beilschmiedia congolana","Defaunated",23.839
"5401","DF_6B","6033",17.8,3.4,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5402","DF_6B","6312",65,3.9,"Tree","Lassianthera africana","Defaunated",23.839
"5403","DF_6B","6848",144,4.8,"Tree","Celtis tessmannii","Defaunated",23.839
"5404","DF_6B","6313",37.2,3.7,"Tree","Lassianthera africana","Defaunated",23.839
"5405","DF_6B","6318",25.4,4,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5406","DF_6B","6319",20.1,3.6,"Tree","Diogoa zenkeri","Defaunated",23.839
"5407","DF_6B","6320",36.9,5,"Tree","Cola sp 1","Defaunated",23.839
"5408","DF_6B","6362",27.5,2.1,"Tree","Milettia sp 1","Defaunated",23.839
"5409","DF_6B","6509",27.2,5,"Tree","Diogoa zenkeri","Defaunated",23.839
"5410","DF_6B","6511",95,12,"Tree","Rubiaceae undetermined","Defaunated",23.839
"5411","DF_6B","5785",30.8,2.5,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5412","DF_6B","5786",11.4,3,"Tree","Desplatsia subericarpa","Defaunated",23.839
"5413","DF_6B","5787",18.5,1.8,"Sapling","Rubiaceae sp 9","Defaunated",23.839
"5414","DF_6B","5791",21.9,2.8,"Tree","Lassianthera africana","Defaunated",23.839
"5415","DF_6B","5799",15.8,1.7,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5416","DF_6B","5800",26.8,2.8,"Tree","Sorendea gabonensis","Defaunated",23.839
"5417","DF_6B","6315",17.5,3.8,"Tree","Hugonia sp 1","Defaunated",23.839
"5418","DF_6B","6315",17.5,3.8,"Tree","Sorendea gabonensis","Defaunated",23.839
"5419","DF_6B","6316",9.9,2.8,"Tree","Agellae sp 1","Defaunated",23.839
"5420","DF_6B","6316",9.9,2.8,"Tree","Agellae sp 1","Defaunated",23.839
"5421","DF_6B","6317",19.4,3,"Tree","Dialium angolense","Defaunated",23.839
"5422","DF_6B","6317",19.4,3,"Tree","Dialium angolense","Defaunated",23.839
"5423","DF_6B","6339",16.8,3.4,"Tree","Lassianthera africana","Defaunated",23.839
"5424","DF_6B","8471",14.4,1.8,"Sapling","Desplatsia subericarpa","Defaunated",23.839
"5425","DF_6B","8889",48.5,6,"Tree","Dialium bipendense","Defaunated",23.839
"5426","DF_6B","8890",652,20,"Tree","Scorodophloeus zenkeri","Defaunated",23.839
"5427","DF_6B","8891",45.6,6,"Tree","Dialium angolense","Defaunated",23.839
"5428","DF_6B","8892",75,6,"Tree","Diospyros sp 1","Defaunated",23.839
"5429","DF_6B","5143",37,3.15,"Tree","Alchornea floribunda","Defaunated",23.839
"5430","DF_6B","5150",33,50,"Tree","Lassianthera africana","Defaunated",23.839
"5431","DF_6B","5178",8.5,1.8,"Sapling","Alchornea floribunda","Defaunated",23.839
"5432","DF_6B","5788",48,3.6,"Tree","Lassianthera africana","Defaunated",23.839
"5433","DF_6B","5790",46.4,3.15,"Tree","Lassianthera africana","Defaunated",23.839
"5434","DF_6B","5793",49,5,"Tree","Lassianthera africana","Defaunated",23.839
"5435","DF_6B","8874",17.5,1.85,"Sapling","Ugonia micans","Defaunated",23.839
"5436","DF_6B","8877",42.3,4,"Tree","Chytranthus sp 2","Defaunated",23.839
"5437","DF_6B","4563",35.6,9,"Tree","Dialium bipendense","Defaunated",23.839
"5438","DF_6B","4567",342,20,"Tree","Greenwayodendron suaveolens","Defaunated",23.839
"5439","DF_6B","4577",599,23,"Tree","Bertiera sp 1","Defaunated",23.839
"5440","DF_6B","4580",36.6,7,"Tree","Thomandersia congolana","Defaunated",23.839
"5441","DF_6B","4912",26.7,8,"Tree","Diospyros sp 5","Defaunated",23.839
"5442","DF_6B","4913",12.9,1.9,"Sapling","Thomandersia congolana","Defaunated",23.839
"5443","DF_6B","4946",13.5,2.7,"Tree","Diospyros sp 5","Defaunated",23.839
"5444","DF_6B","5601",15.7,2.1,"Tree","Desplatsia subericarpa","Defaunated",23.839
